id,site,nom,version,trad_version,lien_trad,statut,tags,type_moteur,traducteur,relecteur,type_trad,ac,image_url,trad_url,translator_url
79758,F95z,Above the Clouds,v0.8,v0.8,Traduction,EN COURS,"3dcg, adventure, anal sex, animated, bdsm, big tits, corruption, creampie, footjob, groping, harem, humor, male domination, male protagonist, masturbation, milf, mobile game, oral sex, sex toys, teasing, titfuck, vaginal sex, voyeurism",RenPy,Jupiterwing,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2023/10/3009825_banner1920x480.png,,
221126,F95z,Above the Law,Ep.II v1.0,Ep.II v1.0,Traduction,EN COURS,"3dcg, ai cg, anal sex, big ass, big tits, creampie, futa/trans, graphic violence, group sex, interracial, lactation, male protagonist, masturbation, multiple penetration, netorare, oral sex, sex toys, titfuck, vaginal sex, voyeurism",RenPy,Fx_oO7,,Traduction Automatique,false,https://attachments.f95zone.to/2025/01/4457547_new_banner_2025.jpg,,
221126,F95z,Above the Law,Ep.III v0.3,Ep.III v0.3,Traduction,EN COURS,"3dcg, ai cg, anal sex, big ass, big tits, creampie, futa/trans, graphic violence, group sex, interracial, lactation, male protagonist, masturbation, multiple penetration, netorare, oral sex, sex toys, titfuck, vaginal sex, voyeurism",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2025/01/4457547_new_banner_2025.jpg,,
221126,F95z,Above the Law - Partie 1,Ep.I v0.9.3,Ep.I v0.9.3,Traduction,TERMINÉ,"3dcg, ai cg, anal sex, big ass, big tits, creampie, futa/trans, graphic violence, group sex, incest, interracial, lactation, male protagonist, masturbation, multiple penetration, netorare, oral sex, sex toys, titfuck, vaginal sex, voyeurism",RenPy,Fx_oO7,,Traduction Automatique,false,https://attachments.f95zone.to/2025/01/4457547_new_banner_2025.jpg,,
117370,F95z,Academy Love,v0.4a,v0.4a,Traduction,ABANDONNÉ,"3dcg, big tits, male protagonist, sandbox",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2022/07/1923936_main_menu.png,,
123355,F95z,Academy of the Elite,v0.7,v0.7,Traduction,EN COURS,"3dcg, ahegao, animated, big tits, creampie, exhibitionism, fantasy, graphic violence, groping, group sex, handjob, harem, interracial, lesbian, male protagonist, masturbation, monster girl, oral sex, romance, stripping, superpowers, vaginal sex, virgin, voyeurism",RenPy,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2022/07/1940891_banneraote.png,,
8295,F95z,Academy34,v0.33.1.2 Public,v0.33.1.2 Public,Traduction,EN COURS,"2dcg, anal sex, animated, bdsm, big ass, big tits, creampie, exhibitionism, female domination, footjob, gay, group sex, handjob, harem, male protagonist, milf, mobile game, multiple penetration, oral sex, parody, sandbox, sci-fi, sex toys, titfuck, trap, vaginal sex, voyeurism",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2023/07/2779681_anMa5G.gif,,
249533,F95z,Acceptance,v0.1.5,v0.1.5,Traduction,EN COURS,"3dcg, cheating, female domination, futa/trans, humiliation, interracial, male protagonist, sissification",RenPy,Virusf,,Traduction Automatique,true,https://attachments.f95zone.to/2025/03/4709171_main_menu.png,,
103645,F95z,Accidental Assignment,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, big ass, big tits, male protagonist, teasing, vaginal sex",RenPy,LeRebel71,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2021/12/1591599_1640778866372.png,,
256312,F95z,Accidental Hypnosis,v1.0,v1.0,Traduction,TERMINÉ,"2dcg, ai cg, anal sex, animated, big tits, censored, creampie, japanese game, male domination, male protagonist, multiple endings, oral sex, titfuck, vaginal sex",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2025/05/4899918_Cover.jpeg,,
226095,F95z,Accord,v0.4.4,v0.4.2,Traduction,EN COURS,"3dcg, animated, big ass, big tits, corruption, creampie, female domination, futa/trans, futa/trans protagonist, graphic violence, groping, harem, humiliation, masturbation, milf, mobile game, netorare, oral sex, spanking, swinging, vaginal sex",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2025/03/4692080_Cover.png,,
127763,F95z,Acquainted,Ch. 1 v0.1.0,Ch. 1 v0.1.0,Traduction,ABANDONNÉ,"3dcg, animated, big ass, big tits, creampie, handjob, interracial, male protagonist, masturbation, milf, mobile game, paranormal, romance, teasing, vaginal sex",RenPy,shadow_steve3395,,Traduction Humaine,true,https://attachments.f95zone.to/2022/08/2014424_4k_full_res_banner_ACQ.png,,
12181,F95z,Acting Lessons,v1.0.2,v1.0.2,Traduction,TERMINÉ,"3dcg, anal sex, animated, big ass, big tits, cheating, creampie, exhibitionism, footjob, graphic violence, group sex, handjob, humor, male protagonist, masturbation, mobile game, multiple endings, oral sex, pregnancy, romance, teasing, titfuck, vaginal sex",RenPy,WCKD_FOX,,Traduction Humaine,true,https://attachments.f95zone.to/2021/10/1498952_banner.jpg,,
194250,F95z,Actual Roommates,Steam Final,Steam Final,Traduction,TERMINÉ,"3dcg, exhibitionism, female domination, female protagonist, groping, group sex, harem, humor, interracial, lesbian, masturbation, mobile game, multiple endings, oral sex, romance, sex toys, spanking, teasing, vaginal sex, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2025/04/4742901_arfinalbanner1.png,,
287876,F95z,Actual Roommates Gaiden: The Woman Who Lost Her Cat,Final,Final,Traduction,TERMINÉ,"3dcg, cheating, female domination, female protagonist, harem, humor, interracial, lesbian, mobile game, multiple endings, oral sex, romance",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2026/02/5757643_ARGSlimBanner.png,,
140107,F95z,Adored by the Devil,v0.14,v0.14,Traduction,EN COURS,"3dcg, animated, big ass, big tits, creampie, dating sim, fantasy, handjob, humor, lactation, male protagonist, milf, mobile game, monster girl, multiple endings, oral sex, romance, teasing, titfuck, vaginal sex",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2023/07/2790423_banner3.jpg,,
139148,F95z,Adrianne and Oliver,Final,Final,Traduction,TERMINÉ,"3dcg, anal sex, animated, bdsm, big ass, big tits, cheating, creampie, dating sim, female protagonist, groping, group sex, interracial, lesbian, multiple penetration, oral sex, sandbox, sex toys, vaginal sex, voyeurism",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2022/12/2229098_1669887369741.png,,
249101,F95z,Adult Education,Final,Intégrée,Intégrée,TERMINÉ,"3dcg, big tits, footjob, kinetic novel, lesbian, masturbation, multiple protagonist, sex toys, vaginal sex",RenPy,,,Traduction Automatique,true,https://attachments.f95zone.to/2025/03/4695915_header.gif,,
101740,F95z,Adventurer Trainer,v0.2.2b,v0.2.2b,Traduction,EN COURS,"3dcg, ahegao, animated, big ass, big tits, creampie, dating sim, exhibitionism, fantasy, groping, handjob, harem, horror, humor, male protagonist, milf, mobile game, oral sex, parody, prostitution, romance, rpg, sandbox, teasing, titfuck, turn based combat, vaginal sex, virgin, voyeurism",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2021/12/1562428_NEW_promo_crop_v2.jpg,,
284399,F95z,Adventures in Heartbrook Town,Ch.3,Chapter 1,Traduction,EN COURS,"ahegao, ai cg, animated, big ass, big tits, cheating, creampie, female domination, handjob, interracial, kinetic novel, male protagonist, masturbation, milf, mobile game, oral sex, prostitution, teasing, titfuck, vaginal sex, voyeurism",RenPy,marcodelamoret,,Traduction Automatique,true,https://attachments.f95zone.to/2026/03/5851718_cover.png,,
132,LewdCorner,Adventures in Loliworld,Completed,Completed,Traduction,TERMINÉ,"3dcg, anal sex, animated, creampie, group sex, incest, interracial, lesbian, loli, male protagonist, masturbation, milf, multiple endings, oral sex, vaginal sex, virgin, voyeurism",RenPy,Traducteur Anonyme,,Traduction Automatique,false,https://lewdcorner.com/attachments/osilsmols13d2-jpg.1582/,,
245041,F95z,Adventures of Greatbay,v1.0.0,v1.0.0,Traduction,TERMINÉ,"2dcg, big ass, big tits, futa/trans, gay, groping, handjob, humor, male protagonist, mobile game, oral sex, superpowers",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2025/02/4579557_GvvcFx.png,,
181313,F95z,Adverse Effects,Final,Final,Traduction,TERMINÉ,"3dcg, anal sex, animated, big ass, big tits, creampie, handjob, male protagonist, masturbation, milf, multiple endings, oral sex, pregnancy, teasing, vaginal sex, virgin, voyeurism",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2023/11/3101514_1699714291188.png,,
75595,F95z,Affexon,v0.35,v0.35,Traduction,EN COURS,"3dcg, adventure, animated, big ass, big tits, fantasy, graphic violence, male protagonist, milf, mobile game, multiple endings, oral sex, pov, superpowers, teasing, vaginal sex, voyeurism",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2021/12/1587221_bannerv02.jpg,,
97805,F95z,After Party,Final,Final,Traduction,TERMINÉ,"3dcg, animated, kinetic novel, male protagonist, milf, oral sex, vaginal sex",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2021/10/1488156_banner.png,,
128353,F95z,After That Night,Christmas Special,Christmas Special,Traduction,EN COURS,"3dcg, animated, big ass, big tits, combat, creampie, graphic violence, handjob, interracial, male protagonist, milf, oral sex, prostitution, teasing, vaginal sex",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2023/12/3202720_one_result.jpg,,
54137,F95z,After the Fire,Build 5.1,Build 5.1,Traduction,EN COURS,"2dcg, animated, big tits, creampie, group sex, handjob, harem, male protagonist, milf, oral sex, swinging, titfuck, vaginal sex, voyeurism",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2020/06/699356_f95_Cover_Photo.png,,
289299,F95z,After The Fog,Ep. 1,Intégrée,Intégrée,EN COURS,"3dcg, ahegao, animated, big ass, big tits, cheating, creampie, dystopian setting, exhibitionism, furry, harem, humiliation, male domination, male protagonist, milf, oral sex, romance, sex toys, stripping, teasing, vaginal sex, voyeurism",RenPy,,,Traduction Automatique,true,https://attachments.f95zone.to/2026/02/5795752_1772322894969.jpeg,,
84610,F95z,After the Inferno,v1.0,v1.0,Traduction (mod inclus),TERMINÉ,"3dcg, anal sex, animated, creampie, exhibitionism, fantasy, futa/trans, graphic violence, handjob, male protagonist, masturbation, mobile game, oral sex, point & click, romance, sandbox, vaginal sex, voiced, voyeurism",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2022/10/2130223_banner_3_00000.jpg,,
65714,F95z,Afterglow,Ch. 3,Ch. 3,Traduction,ABANDONNÉ,"2dcg, big ass, big tits, groping, male protagonist, milf, oral sex, point & click, romance, sandbox, teasing, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2021/08/1389952_1387861_Afterglow_Poster_Patreon.png,,
113864,F95z,Agent Horny,v0.7 (ACT 2) Full,v0.7 (ACT 2) Full,Traduction,ABANDONNÉ,"3dcg, animated, corruption, footjob, handjob, harem, male domination, male protagonist, milf, mobile game, oral sex, teasing, vaginal sex",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2022/04/1777393_0._Cover.png,,
70810,F95z,Agent17,v0.26.10,Intégrée,Intégrée,EN COURS,"3dcg, adventure, anal sex, animated, big ass, big tits, cheating, corruption, cosplay, creampie, fantasy, female domination, footjob, groping, group sex, handjob, harem, humor, male domination, male protagonist, masturbation, milf, mobile game, netorare, oral sex, prostitution, sandbox, spanking, teasing, titfuck, vaginal sex, virgin, voyeurism",RenPy,,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2022/01/1616736_d99a49e67f1c1bb9.png,,
163631,F95z,Aiden's Revenge,v1.00 Beta,v1.00 Beta,Traduction,TERMINÉ,"3dcg, animated, big ass, big tits, female protagonist, groping, group sex, interracial, kinetic novel, masturbation, milf, mobile game, oral sex, teasing, vaginal sex",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2024/05/3681316_main_menu.png,,
210439,F95z,Aihvala,v0.5,v0.5,Traduction,EN COURS,"3dcg, animated, big ass, big tits, cheating, corruption, creampie, exhibitionism, fantasy, female domination, groping, handjob, humiliation, male domination, male protagonist, masturbation, milf, netorare, oral sex, point & click, pov, romance, stripping, teasing, vaginal sex, virgin, voyeurism",RenPy,Starsnow,,Traduction Automatique,true,https://attachments.f95zone.to/2024/05/3714536_asdashdh.png,,
183037,F95z,AIRevolution,v0.3.8,v0.3.7,Traduction,EN COURS,"3dcg, ahegao, anal sex, animated, big ass, big tits, dating sim, fantasy, female domination, groping, harem, humor, male domination, male protagonist, mobile game, monster girl, romance, sandbox, sci-fi, spanking, teasing, titfuck, vaginal sex, virgin, voyeurism",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/12/3233456_Cover.png,,
118306,F95z,Airhead Academy,v2.1.0,v2.1.0,Traduction,TERMINÉ,"2dcg, big ass, big tits, creampie, male protagonist, mobile game, oral sex, parody, sandbox, transformation, vaginal sex",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2022/05/1857014_1653652058075.png,,
274858,F95z,Al Mara Academy,Final,Final,Traduction,TERMINÉ,"3dcg, ahegao, bdsm, big ass, big tits, creampie, fantasy, female domination, female protagonist, handjob, kinetic novel, monster girl, oral sex, romance, sci-fi, sex toys, spanking, superpowers, teasing, vaginal sex",RenPy,RoadRenegat,,Traduction Humaine,true,https://attachments.f95zone.to/2025/10/5398532_1761263743927.png,,
54615,F95z,Alchimia,v0.5.0,v0.5.0,Traduction,ABANDONNÉ,"2dcg, adventure, animated, big ass, big tits, creampie, fantasy, handjob, male protagonist, oral sex, prostitution, puzzle, spanking, titfuck, transformation, vaginal sex, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2021/05/1195439_kEUIBm.png,,
26557,F95z,Alenja's Adventures,v0.21 Final,v0.21 Final,Traduction,EN COURS,"3dcg, adventure, anal sex, animated, big ass, big tits, combat, corruption, creampie, exhibitionism, fantasy, female protagonist, futa/trans, groping, handjob, humor, lesbian, milf, multiple protagonist, oral sex, spanking, stripping, teasing, tentacles, titfuck, urination, vaginal sex, virgin, voyeurism",RenPy,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2021/04/1148733_F95_Header-1_REMASTER.jpg,,
8671,F95z,Alexandra,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, animated, creampie, graphic violence, group sex, handjob, lesbian, male domination, male protagonist, mobile game, oral sex, pregnancy, romance, teasing, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2018/01/73258_58.jpg,,
175855,F95z,Alice: A Hard Life,Ep1 v1.6,Ep1 v1.6,Traduction,EN COURS,"3dcg, animated, cheating, corruption, female protagonist, handjob, lesbian, milf, vaginal sex, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2025/10/5341108_bannner.jpg,,
273905,F95z,Alice's Descent,Ch.3 v0.41,Intégrée,Intégrée,EN COURS,"3dcg, animated, big ass, cheating, corruption, creampie, female protagonist, handjob, male protagonist, masturbation, sandbox, vaginal sex, virgin",RenPy,,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2025/10/5373092_cover_image.png,,
165451,F95z,Alien Breeding Program: First Contact,Full Release v1.0,Full Release v1.0,Traduction,TERMINÉ,"2dcg, big ass, big tits, female protagonist, humiliation, mobile game, sci-fi",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/06/2755982_1688037336051.png,,
20766,F95z,Alison Fall of the Apple,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, adventure, ahegao, anal sex, animated, bdsm, big ass, big tits, corruption, creampie, female domination, futa/trans, groping, handjob, harem, humor, lesbian, male domination, male protagonist, oral sex, possession, pregnancy, romance, sci-fi, spanking, superpowers, vaginal sex, virgin",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2020/07/748115_AlisonFotA.png,,
98717,F95z,Alive,v1.0,v1.0,Traduction (mod inclus),TERMINÉ,"3dcg, anal sex, animated, creampie, handjob, male protagonist, masturbation, mobile game, oral sex, pov, titfuck, vaginal sex",RenPy,LeRebel71,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2022/09/2063849_1600banner.png,,
126339,F95z,All Ashes and Illusions,Final,Final,Traduction,TERMINÉ,"2dcg, animated, big ass, big tits, creampie, male protagonist, oral sex, vaginal sex",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2022/08/1989927_1659718751319.png,,
59298,F95z,All Demons Go to Heaven,v10.0.1,v10.0.1,Traduction,TERMINÉ,"3dcg, adventure, ahegao, anal sex, animated, big ass, big tits, cheating, creampie, fantasy, female domination, footjob, graphic violence, groping, group sex, handjob, harem, lesbian, male protagonist, masturbation, milf, mobile game, monster girl, netorare, oral sex, prostitution, stripping, titfuck, vaginal sex, virgin, voyeurism",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2022/06/1880639_main_menu.png,,
116463,F95z,All My Girls,v0.22,v0.22,Traduction (mod inclus),EN COURS,"3dcg, creampie, exhibitionism, female domination, handjob, harem, male protagonist, masturbation, milf, oral sex, teasing, urination, vaginal sex, voyeurism",RenPy,Laurent Rochette,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2022/05/1825955_main_menu.jpg,,
